merchant_id,order_id,product_category,product_price,weight_kg,return_reason,days_since_purchase,distance_km,customer_return_count_90d,order_value_ratio,fraud_score,inspection_status,previous_refurb_count,disposition
m_11,7b010ada-022c-483e-a1f6-9440c69870e7,electronics,259.58,0.15,not_as_described,3,45.74,0,1.05,0.093,not_inspected,0,refurbish
m_4,cf23b6db-87fc-4e05-b58d-ca4aea99f7f1,home,171.16,0.582,defective,17,29.99,1,1.22,0.394,ok,0,refurbish
m_1,688e4cfa-2d97-4742-8bf0-1521b42cdbe4,electronics,533.38,0.902,changed_mind,47,47.35,0,1.55,0.025,not_inspected,0,resell
m_8,c12fcc2f-228d-4bfd-9fbd-a9410d6d0a1e,accessory,169.07,0.428,size_issue,7,36.62,0,0.86,0.065,ok,0,refurbish
m_11,316de86b-a6e0-40f6-a464-5c4bc19223de,electronics,666.37,0.342,changed_mind,12,58.27,0,0.68,0.085,not_inspected,0,refurbish
m_8,84120507-e956-4674-9703-c73c0b7ab6bf,electronics,1951.38,1.24,size_issue,9,70.76,1,1.64,0.079,not_inspected,0,resell
m_4,941cb66a-711e-4dc7-a80f-1924e4cbffff,electronics,514.9,0.494,late_delivery,2,15.52,1,1.84,0.148,ok,0,resell
m_2,f45763e6-93f3-456f-b075-2d6e0a624036,book,16.27,0.835,late_delivery,1,6.85,0,1.3,0.029,not_inspected,0,resell
m_3,f1aa610e-5b0d-402d-b24f-0d25b06ad5b4,electronics,80.42,0.454,changed_mind,1,85.97,1,1.1,0.038,not_inspected,0,resell
m_15,60b1c805-b215-4b57-9ff3-8c7bfe784c71,clothing,76.45,1.011,defective,2,9.05,0,1.71,0.005,damaged,0,recycle
m_14,5ad34461-7fe3-49ed-9afc-b5019cfea95b,electronics,364.4,0.997,size_issue,3,62.67,0,0.66,0.075,ok,0,refurbish
m_18,ba85cfe0-1801-4321-a170-0f688b76dd2e,electronics,371.26,1.317,defective,0,2.75,0,1.23,0.012,ok,0,refurbish
m_13,bd7d9227-6481-410c-83be-550e65e9379f,electronics,329.88,0.546,size_issue,11,20.96,1,1.43,0.372,ok,0,refurbish
m_8,30b77bdb-7668-446e-b285-d633b5d8bfd0,electronics,552.1,0.542,late_delivery,12,29.72,0,1.12,0.26,ok,0,refurbish
m_13,e7ecc4e6-f24b-41d1-9bcc-392ac5de70a7,accessory,78.88,1.228,late_delivery,5,24.61,0,1.99,0.006,not_inspected,0,resell
m_20,ceb1e15a-cbb4-4a4f-9eaa-c2034e81654e,book,119.29,0.798,changed_mind,3,41.2,1,1.72,0.012,damaged,0,recycle
m_1,40268c54-2926-4134-b443-9b8675e04b45,electronics,257.26,0.713,size_issue,0,5.26,0,0.71,0.047,ok,0,refurbish
m_7,69fcd893-c8bc-4557-aca4-021597ae8cf7,book,81.31,0.135,late_delivery,6,18.61,0,0.81,0.061,not_inspected,0,resell
m_3,92360573-27b4-433e-b2eb-55266d1b04c6,electronics,403.18,0.84,defective,3,5.15,2,1.44,0.103,not_inspected,1,refurbish
m_5,e2a509ea-8972-4064-afcc-5758896155ef,accessory,44.29,0.543,not_as_described,2,13.07,0,0.75,0.204,damaged,0,recycle
m_16,d80fc355-492d-441c-881f-1e0e030eb719,accessory,14.98,0.609,size_issue,8,35.52,0,1.52,0.013,not_inspected,0,donate
m_5,4c0407dc-a9a1-4738-8f95-a6780d7359a7,accessory,26.83,0.714,changed_mind,7,6.2,0,1.24,0.007,not_inspected,0,returnless
m_19,ab3b4f97-9dc3-42f9-8edb-c78d6264514e,electronics,227.55,1.387,defective,6,78.71,0,1.33,0.03,not_inspected,0,refurbish
m_12,7caedaeb-0796-43e6-9723-fdda4d3d7aa5,book,132.39,0.254,late_delivery,12,15.43,2,0.54,0.142,missing_parts,0,resell
m_5,e8d44d64-2f91-45b5-8026-04a4b6e73057,home,15.78,1.217,late_delivery,9,104.56,0,0.87,0.11,damaged,0,recycle
m_11,eb1b1017-c4ef-49de-ad54-fd379e34e328,clothing,79.24,0.759,changed_mind,0,23.79,1,1.25,0.018,not_inspected,0,recycle
m_17,f88762a8-8e20-41fc-9d51-af649f87d50e,home,30.82,0.048,size_issue,0,10.64,1,1.1,0.013,missing_parts,0,recycle
m_17,3d421b3f-e605-42ba-9cf4-47eb840cd818,accessory,74.64,1.541,not_as_described,1,36.5,0,0.79,0.011,not_inspected,0,recycle
m_7,e3b73e3b-7637-4932-8d45-e3886bb5412b,accessory,62.85,1.714,defective,4,47.79,0,0.91,0.025,not_inspected,0,recycle
m_11,c21babc7-adf4-488f-8baa-ed5b068b3550,clothing,68.47,0.72,not_as_described,33,26.85,1,0.82,0.222,ok,0,resell
m_15,4fec9971-59e8-4b41-b4d3-c52a4c1545d9,clothing,38.21,0.599,changed_mind,0,55.28,0,0.65,0.05,ok,0,returnless
m_19,fcfce147-18c9-4298-a680-dd6ab818deb3,accessory,15.81,0.412,size_issue,17,63.58,0,1.96,0.097,damaged,0,recycle
m_11,e9b1e145-0e9f-48dd-8539-1fb2672bc115,home,39.47,0.389,late_delivery,6,36.35,0,1.2,0.068,not_inspected,0,resell
m_2,c12a7b8d-840a-4dc5-9b6c-cd8e37a4d228,clothing,31.23,0.906,defective,2,78.41,0,1.95,0.008,not_inspected,0,recycle
m_8,d4c61f17-acf4-4aa6-9037-5cd59219cab1,book,72.86,0.851,not_as_described,7,64.04,0,1.75,0.234,damaged,0,recycle
m_8,e3d50f69-e163-4258-bdef-d0331ae6f6b1,clothing,66.95,0.24,changed_mind,1,81.93,0,0.55,0.089,ok,0,resell
m_13,e24b8f9b-53c0-4fde-a218-7d0664984152,book,42.08,0.132,size_issue,25,102.8,0,1.64,0.052,ok,0,resell
m_1,fa7a7b98-4d71-4be7-b241-bc601495d1ac,clothing,34.05,0.768,changed_mind,0,79.84,0,0.77,0.072,not_inspected,0,returnless
m_1,63fcdfef-7d17-47fc-8c74-bf1cfcacb699,home,105.73,0.196,defective,0,93.78,0,1.38,0.016,not_inspected,0,recycle
m_15,13226b49-95fe-4c58-8348-3fc2671d3658,accessory,40.9,0.581,defective,1,49.35,0,1.93,0.024,not_inspected,0,recycle
m_12,4f12b7f6-eaee-46cb-b267-a9f09faa437e,clothing,14.74,0.695,late_delivery,5,83.62,0,0.81,0.007,damaged,0,recycle
m_10,108bdc1b-f0f8-4371-85be-b64636fe1353,electronics,80.16,1.127,defective,9,135.42,0,1.25,0.051,not_inspected,0,recycle
m_6,6ae1ddae-33da-4ac4-abdb-8960c92738f7,clothing,40.31,0.628,not_as_described,1,57.84,1,1.73,0.051,damaged,0,recycle
m_7,9d02d2b7-fde6-433e-86e3-66b19d2fbbd4,home,101.51,0.01,late_delivery,4,37.83,0,1.58,0.016,not_inspected,1,resell
m_4,83873a11-a6c8-41f7-ac50-19535e14fc66,electronics,175.45,1.11,not_as_described,3,72.26,0,0.76,0.103,ok,0,refurbish
m_4,f3766b97-a7d3-462b-a0a7-c704378ce567,electronics,245.98,0.953,not_as_described,1,16.91,0,1.2,0.047,not_inspected,0,refurbish
m_8,b4ede9ac-5e8b-4431-b906-fbcefc836923,home,52.75,1.214,not_as_described,1,56.69,1,1.48,0.013,not_inspected,0,recycle
m_17,8cb7ac4e-3d92-472e-9d6c-214433e5ea1a,home,94.74,0.389,size_issue,5,51.36,1,1.85,0.016,ok,0,resell
m_3,85ebc9aa-4776-4d6d-a95d-de92720b4d8f,accessory,144.62,0.665,changed_mind,3,92.14,1,1.41,0.036,damaged,0,recycle
m_5,dd49e362-89a0-4dc4-b7cb-e7ca52a6fe72,electronics,468.43,1.269,not_as_described,3,78.51,1,1.62,0.043,damaged,0,refurbish
m_12,de980814-ecb3-4c7f-a1a7-cb5091e1ce48,clothing,61.12,0.398,not_as_described,5,96.81,1,0.83,0.13,not_inspected,0,resell
m_8,c979f265-2fc7-49c9-b1b4-9164967cf104,home,71.03,0.876,late_delivery,4,25.43,1,1.37,0.011,not_inspected,0,recycle
m_18,399d014e-47bc-4cf9-b1bf-1ad6f321368e,electronics,4364.36,1.073,late_delivery,0,19.06,0,1.46,0.078,not_inspected,0,refurbish
m_2,6bd5affc-77bd-468a-b763-0b4457781c73,home,38.36,0.339,not_as_described,1,40.88,0,0.61,0.117,not_inspected,0,resell
m_19,18ab7107-cb8f-473d-897a-9bf0763ab80d,home,21.95,0.772,not_as_described,12,71.61,1,1.59,0.028,damaged,0,recycle
m_16,0bafc43d-3208-4cf3-bb7e-16f9bb07a538,book,16.4,0.472,not_as_described,11,1.0,0,1.04,0.119,ok,0,resell
m_13,f05cdd02-d870-410e-82f8-0f32fc01dc59,accessory,42.01,0.514,defective,3,79.77,1,1.34,0.061,not_inspected,0,recycle
m_15,59f3bffa-1ee1-43bc-8eae-bdaf19f03b8a,accessory,21.29,1.347,size_issue,1,54.61,0,2.0,0.064,not_inspected,0,donate
m_17,923074a7-293e-476f-994f-3a47f61356ba,clothing,5.0,0.233,size_issue,4,31.5,1,1.0,0.012,ok,0,resell
m_19,11fdec8e-da92-4ca0-b16c-e47894a6cef3,book,36.57,0.571,changed_mind,2,61.25,0,1.81,0.112,not_inspected,0,returnless
m_7,79f887df-8ad1-4ac4-83c3-30cbf0b4e0a4,book,10.56,0.711,late_delivery,1,79.02,0,1.88,0.035,ok,0,resell
m_8,1f49728e-a22f-4afd-bb9e-e5c968899c1c,clothing,23.4,0.952,not_as_described,1,24.2,0,1.67,0.184,not_inspected,0,donate
m_13,7ab9d4b9-527e-47ea-8de3-76c7794c768e,book,69.88,0.835,not_as_described,9,75.96,0,1.18,0.068,not_inspected,0,resell
m_12,34cc7e79-fdbc-4376-8d4d-5ae7606c016c,accessory,145.57,0.222,not_as_described,5,71.06,0,0.75,0.08,damaged,0,recycle
m_3,e3842d23-8a20-481e-81a7-4f445219d88d,home,58.16,1.252,late_delivery,0,76.2,0,1.74,0.169,not_inspected,0,resell
m_8,db9b5e45-9faf-40bf-8a89-50a9652c7ede,home,98.44,1.442,changed_mind,2,17.49,0,1.57,0.175,not_inspected,0,resell
m_20,8b76502a-58fc-479a-9a74-074e2ec4351b,accessory,46.73,0.541,defective,2,95.3,0,1.92,0.156,not_inspected,0,recycle
m_14,aa6b78e1-1956-482a-89ca-f60d72cd07dc,home,27.18,0.806,changed_mind,8,55.25,0,1.17,0.031,not_inspected,0,returnless
m_11,21856761-d9b6-488e-8ecd-5a1c52fc1fa6,book,74.24,0.909,size_issue,0,42.77,1,1.16,0.115,ok,0,resell
m_15,d07ed57c-c584-44a8-bc08-382230d48fa7,home,16.33,0.851,changed_mind,7,69.36,0,1.32,0.062,not_inspected,0,returnless
m_12,d548ce09-eb55-45c5-9c08-80c5fd756592,clothing,48.28,1.425,size_issue,3,47.33,1,1.19,0.028,ok,0,resell
m_17,486129f5-d837-4246-b15f-5dcc2965ec2c,electronics,655.25,1.885,size_issue,11,74.2,0,1.03,0.01,ok,0,resell
m_8,5044bb3a-cc08-46bf-9f67-7ae0f8f3ae6e,accessory,32.7,1.824,defective,3,12.63,0,0.93,0.114,ok,0,recycle
m_2,4a3ba830-bbc7-4cc6-8085-68a7c78729ab,electronics,92.33,1.224,defective,0,56.56,0,1.2,0.104,not_inspected,0,recycle
m_11,a1c8b6b4-ca07-4d38-a7ae-4381293d014d,accessory,31.63,0.532,not_as_described,0,79.09,0,1.87,0.025,not_inspected,1,recycle
m_9,caa7b6b9-9e7b-4a9e-950b-505e5143eeee,home,73.87,0.47,size_issue,7,100.42,1,0.6,0.157,ok,0,recycle
m_18,6bee7f8f-f3b1-4649-807f-542736a1f2db,clothing,52.56,1.11,late_delivery,2,87.13,1,1.89,0.019,missing_parts,0,resell
m_10,91e48d6c-b488-4226-9dc9-aac553724f05,home,66.5,1.535,defective,1,26.43,0,1.3,0.024,ok,0,recycle
m_19,cb628bb1-d3ad-4ad1-b4ba-4f1ac99792eb,home,120.06,0.339,changed_mind,14,78.58,0,1.02,0.051,damaged,0,recycle
m_5,de72681e-f9db-42a4-97a9-d3b1918d12bc,electronics,118.28,1.377,changed_mind,1,116.36,0,1.3,0.128,ok,0,resell
m_7,a1e97bb6-06d9-4e22-8ba1-aaf7f8100ecd,book,52.29,0.941,not_as_described,0,10.95,0,0.94,0.129,not_inspected,0,resell
m_18,76fceb38-1ec3-4042-9fad-ade195aeaa6f,book,77.82,1.09,not_as_described,4,31.89,0,1.16,0.041,not_inspected,0,resell
m_3,d35c641b-0541-4a2c-ba1b-2eef7e8cca03,book,48.25,0.887,changed_mind,7,68.44,0,0.5,0.092,not_inspected,1,returnless
m_14,481e7e6b-4247-406a-b5e3-66df113ad548,home,27.0,1.167,not_as_described,2,54.26,0,0.92,0.248,not_inspected,0,donate
m_18,5f3f3603-6b31-4dfc-9e09-cd1a1be110bd,clothing,13.37,0.986,changed_mind,1,46.31,0,1.92,0.039,not_inspected,0,returnless
m_5,3d9d5895-a14e-4dc4-89bd-d04e4e3ce52d,electronics,315.87,1.425,size_issue,4,56.04,0,1.64,0.032,not_inspected,0,refurbish
m_12,7d245738-3147-4a37-974b-46034c75a185,home,19.14,0.474,defective,8,39.1,1,0.85,0.282,not_inspected,0,recycle
m_13,fc748fd2-386c-4b8c-a430-4d98d0885f1d,home,63.09,0.761,not_as_described,7,54.61,1,1.08,0.07,not_inspected,0,recycle
m_1,f6b07c4e-98b7-4962-a2ac-06f7ee70d762,accessory,75.27,1.58,size_issue,14,60.3,0,1.13,0.049,not_inspected,0,resell
m_5,895bddf9-634d-4905-b84a-270a80e6efa4,accessory,52.38,0.361,defective,0,8.09,1,1.5,0.024,damaged,0,recycle
m_20,9417da34-3d2d-4059-8d57-f960eb96a568,home,65.06,0.208,late_delivery,0,62.43,1,0.7,0.002,ok,0,recycle
m_13,4e7178ec-a025-4d25-a0cd-91d4762e5209,accessory,42.81,0.349,late_delivery,11,21.05,0,0.72,0.149,damaged,0,recycle
m_13,cf2e91da-3801-4257-a899-94a14045c9b4,clothing,26.43,0.497,changed_mind,0,17.4,0,0.94,0.113,not_inspected,0,returnless
m_19,9e95bfea-9181-4729-b42c-4fa5adff86f9,clothing,34.11,0.663,changed_mind,7,43.55,0,0.95,0.007,not_inspected,0,returnless
m_4,d7b3e4a6-c860-425c-a678-5b73a87a4aa9,book,26.09,0.785,size_issue,0,41.52,0,1.38,0.29,not_inspected,0,resell
m_20,2658f7ba-c979-44be-a1e7-8c0b4c556555,accessory,23.04,0.702,not_as_described,1,7.52,1,0.62,0.228,not_inspected,0,donate
m_3,a95be0eb-c622-4564-a8fe-ceef172be41f,book,50.7,0.326,defective,8,71.75,1,0.86,0.001,not_inspected,0,recycle
m_10,4e723a80-ed1a-4d5f-83c6-e581e3b289bf,book,14.4,0.61,size_issue,5,49.02,0,1.65,0.016,not_inspected,0,resell
m_12,e72e1ae7-a545-4504-be0c-d0d6aecf5786,accessory,161.59,0.864,defective,11,14.38,0,1.48,0.051,not_inspected,0,refurbish
m_14,9d49b602-b3ee-446c-b930-9a39f8c9cdf2,accessory,75.07,0.321,defective,0,103.29,0,0.68,0.042,not_inspected,0,recycle
m_5,b07fe807-1b61-408a-89a5-43c78d4a6022,book,11.23,0.968,not_as_described,13,11.22,0,1.26,0.063,missing_parts,0,resell
m_3,32e58445-059f-4332-8fb7-614fdcfcbc70,accessory,21.51,0.541,changed_mind,4,50.81,0,1.64,0.016,not_inspected,0,returnless
m_7,bf1805da-835e-4965-b6b2-e1ee3aabdccd,book,132.14,0.722,not_as_described,7,81.04,0,1.08,0.041,not_inspected,0,resell
m_16,04818106-7e0a-4f22-8210-d94cac70dcbe,home,38.07,0.363,changed_mind,16,86.38,0,0.57,0.009,ok,0,returnless
m_10,42f7da7f-e940-46ca-860d-595ab9098380,clothing,34.63,1.133,late_delivery,1,73.82,0,1.37,0.26,not_inspected,0,resell
m_15,beef348e-3ab9-448d-8d7a-6ff94b2cbca2,accessory,38.69,0.664,not_as_described,0,33.26,1,0.89,0.156,not_inspected,0,resell
m_5,7c5a84d9-277e-4880-9081-838d8589ed0e,home,30.49,0.86,not_as_described,8,76.27,2,1.24,0.026,not_inspected,0,resell
m_20,5dc2d527-570d-42d5-b35b-58034ba9e6c5,book,57.17,0.01,defective,0,8.28,0,1.27,0.003,ok,1,recycle
m_19,342e62ad-73d2-4001-a266-ca482f845761,clothing,428.34,0.67,late_delivery,3,49.79,0,1.62,0.056,not_inspected,0,refurbish
m_2,bc91cb9c-1136-4273-b9de-bc1693e1458c,book,36.21,0.971,changed_mind,1,57.95,0,1.31,0.044,not_inspected,0,returnless
m_15,8a409e2d-2e23-41f1-9bed-233ef68c008f,electronics,487.61,0.603,size_issue,4,3.76,0,1.5,0.081,ok,0,resell
m_6,cfd0dbdf-2ff0-429c-96f7-874cbc4982d7,home,18.67,0.24,size_issue,15,60.55,0,1.04,0.166,not_inspected,0,donate
m_20,c0d52399-e16c-45e3-b5e7-173c39864c00,book,50.13,0.854,not_as_described,7,19.79,0,0.54,0.031,not_inspected,0,resell
m_6,a1700940-39c9-491d-b46b-49ef1d4d83bc,book,70.72,0.319,changed_mind,1,74.83,0,1.52,0.003,not_inspected,0,resell
m_2,35865819-1c77-4c52-a22d-864b27c02564,accessory,70.55,0.892,defective,6,71.69,0,0.8,0.043,not_inspected,0,recycle
m_18,77ca6aa8-9925-48e9-b828-6ca5b977727b,clothing,12.41,0.675,not_as_described,9,14.93,0,1.04,0.035,not_inspected,0,donate
m_7,92ecdde8-5282-4c48-8769-ea48452c41c2,home,74.97,0.819,defective,6,82.41,0,1.78,0.111,ok,0,recycle
m_18,8cd46d25-d649-4960-93d4-989d716662f7,book,53.58,0.92,changed_mind,3,81.07,0,1.47,0.065,missing_parts,0,resell
m_4,9ffad817-339b-44be-aeeb-017429e62936,electronics,703.1,0.659,size_issue,15,1.95,0,0.93,0.055,not_inspected,0,refurbish
m_6,41365118-2204-45ca-a4e7-8ba679712247,accessory,60.51,1.219,size_issue,10,44.51,0,1.74,0.005,not_inspected,0,resell
m_15,5a956a5c-d909-42c4-ba3f-b45f634a745f,home,33.52,0.13,not_as_described,0,8.9,0,1.08,0.081,not_inspected,0,resell
m_15,81689da1-67fb-4940-94a5-8ae9b2ca3fee,electronics,358.81,0.642,defective,1,56.42,1,0.96,0.03,ok,0,refurbish
m_7,0049a399-3842-433e-b0bb-2772832bca74,book,40.55,0.467,size_issue,2,62.71,0,1.03,0.006,ok,0,resell
m_4,837eebd7-cc0e-414f-ad83-9b2df57588f3,book,115.0,0.755,defective,4,99.77,0,1.55,0.031,not_inspected,0,recycle
m_15,14eaf90c-36a6-4fc4-a404-0ece400de075,clothing,16.63,1.161,size_issue,0,40.35,0,1.36,0.051,ok,0,resell
m_18,09fb7fcc-39d1-4eb1-bc76-2f3e00609d3a,book,101.03,0.922,changed_mind,5,90.23,1,0.73,0.019,not_inspected,0,resell
m_9,1df47a15-6fcd-45b1-a1fb-9e43b2b91e78,clothing,44.84,0.97,changed_mind,3,49.56,0,1.14,0.004,not_inspected,0,returnless
m_20,2600d12f-6a0a-4a33-be8f-ad4f01479b4a,clothing,142.5,1.053,not_as_described,12,66.63,0,0.9,0.071,ok,0,resell
m_18,4e9f31bf-42ce-4c28-a23d-dab5b4e821fe,electronics,523.53,0.787,not_as_described,2,72.71,0,1.26,0.198,not_inspected,0,refurbish
m_1,868047cc-18f0-4526-b876-bd21e178dc14,book,37.51,0.748,not_as_described,16,44.0,0,1.58,0.171,not_inspected,0,resell
m_6,6e2645b5-6585-41a8-a1cc-62fa4603209e,home,105.2,0.505,not_as_described,15,74.58,0,1.13,0.092,not_inspected,0,recycle
m_18,048723be-12d0-4f16-acbb-6d2acf143ad7,clothing,130.74,0.444,defective,12,62.6,0,1.91,0.178,damaged,0,recycle
m_17,5c77e1f5-edf6-498f-ba86-f74157074e0c,clothing,26.63,0.773,changed_mind,0,18.45,1,1.68,0.001,ok,0,returnless
m_15,6434c76f-3ae8-4710-8ca6-d398cbc18b34,electronics,333.96,1.158,changed_mind,7,25.16,0,1.2,0.075,ok,0,resell
m_13,822eb35d-7e5b-45ef-9f39-e975b174602b,electronics,485.67,0.908,late_delivery,1,74.84,1,1.89,0.001,not_inspected,1,refurbish
m_8,fc2587e0-7f22-4021-a47d-a7391a12e6cf,clothing,75.2,1.484,not_as_described,8,35.22,1,1.34,0.125,not_inspected,0,recycle
m_1,36b3ccf5-29d9-4aa6-b301-54247bf3e5f9,clothing,34.29,1.163,defective,5,27.5,0,1.42,0.045,not_inspected,0,recycle
m_3,530050c4-0249-4bee-880c-8166c2b426aa,electronics,113.94,1.353,size_issue,2,47.6,1,1.85,0.126,ok,0,resell
m_6,e8666b40-fca4-48f0-9567-ee1eff114535,clothing,25.19,1.049,defective,12,36.85,0,1.92,0.013,ok,0,recycle
m_4,b8455afb-7dd3-4372-a4c3-2d96d8795dac,clothing,42.4,0.31,defective,3,66.86,0,0.86,0.266,not_inspected,0,recycle
m_7,c1c72c40-ce7f-4309-b6e4-384518702a6f,home,30.99,0.01,size_issue,8,56.43,0,0.97,0.411,not_inspected,0,resell
m_13,554003a4-5f1a-4a69-9ed2-9da0dc0f66e0,accessory,20.3,0.851,not_as_described,7,65.43,0,1.26,0.044,damaged,0,recycle
m_4,37da6657-e23d-4da6-aab6-580b096d1094,book,21.04,0.403,defective,0,24.41,0,0.61,0.149,not_inspected,0,recycle
m_13,d69a686d-bc23-48fc-b932-405c248761ef,home,42.11,0.71,size_issue,2,46.93,0,1.56,0.008,not_inspected,0,recycle
m_15,24c4825b-3501-49c0-af53-f5d3a51e1d3e,home,232.35,0.782,defective,1,48.81,0,0.76,0.045,not_inspected,0,refurbish
m_9,ee5d8ddf-a112-401d-b5ff-187f1415cb7c,clothing,45.21,0.613,defective,10,54.68,0,0.92,0.048,ok,0,recycle
m_7,cae8f872-5fda-4912-a984-4e87a07d4c6d,accessory,107.82,0.578,size_issue,1,86.51,0,0.87,0.017,not_inspected,0,resell
m_16,d3923d02-f791-4b14-8ffe-fb7b03c07cb0,book,26.87,0.509,size_issue,5,60.44,0,1.29,0.029,ok,0,resell
m_19,3bb8e0db-3c41-49fc-911e-bd48774ede77,electronics,464.95,0.952,late_delivery,19,74.09,0,1.93,0.277,ok,0,resell
m_20,66db2536-9fb9-438c-abdf-2f76d78bad0b,clothing,23.02,0.405,size_issue,2,48.74,0,1.71,0.106,missing_parts,0,resell
m_5,51639f99-d8ca-4de6-b4ae-1bd09b04e11d,home,22.77,1.493,changed_mind,0,80.29,0,1.78,0.005,ok,1,returnless
m_11,c60696d3-91ca-4bf4-8c52-0e552fb3b4df,home,45.61,0.327,not_as_described,7,41.6,0,1.44,0.017,ok,0,recycle
m_20,4bb85169-cfcb-46d1-9597-718ffabb3528,book,85.99,0.67,defective,2,23.5,0,1.67,0.023,not_inspected,0,recycle
m_8,f6c2784c-7ee3-42fb-ab2b-0d3ea190b655,accessory,35.69,1.366,changed_mind,12,71.93,0,1.53,0.04,not_inspected,0,returnless
m_1,21067efa-880e-4301-8e93-fac7c99ea855,accessory,149.01,0.818,late_delivery,2,28.21,1,1.14,0.177,ok,0,resell
m_4,d7b10eb1-8518-4a3f-8f2e-297e1356f07f,clothing,49.96,0.405,defective,24,57.12,0,1.98,0.035,ok,0,recycle
m_8,b4db9ebd-2eb3-42a5-bbdd-e6ca85ab4d54,home,38.2,0.225,not_as_described,7,12.6,0,1.65,0.07,ok,0,recycle
m_12,561d2fed-a53b-4f25-a221-7df947535d63,accessory,57.13,0.743,defective,11,31.59,0,0.6,0.128,not_inspected,1,recycle
m_13,f64177e3-e47c-419a-90f6-7a0488db3d78,book,34.0,0.556,size_issue,12,20.58,0,0.98,0.137,not_inspected,0,resell
m_20,aadb9803-280b-4a49-a329-0c71826df931,clothing,27.33,0.555,defective,4,96.32,0,1.62,0.068,not_inspected,0,recycle
m_11,26aa0889-1dc1-4b9f-a2f9-d030bf1d0ab5,book,32.8,0.925,size_issue,17,56.67,0,0.57,0.263,not_inspected,0,resell
m_14,e4f80409-117d-41c2-abd3-19850364ca72,electronics,220.12,0.679,late_delivery,0,73.18,0,1.22,0.015,ok,0,refurbish
m_11,9e0e5383-4d1d-4b79-8872-1a0bfdc83e51,home,30.75,0.169,defective,9,14.69,0,1.79,0.124,not_inspected,0,recycle
m_2,f45d2659-dde5-4652-89ed-397ce5fac319,home,37.27,0.911,not_as_described,2,42.73,3,1.8,0.188,not_inspected,0,resell
m_13,c12b1133-eb4b-4adf-8142-c3bcd8d862ee,clothing,35.74,0.279,not_as_described,2,51.97,0,1.76,0.016,ok,0,resell
m_1,50f6f791-6067-438b-8dd3-da5ab6c34f3f,accessory,151.46,0.706,size_issue,21,42.49,0,1.36,0.282,not_inspected,0,refurbish
m_7,6d33f48c-5caa-4ee3-bdb0-295e98e5fd0e,electronics,415.64,0.997,changed_mind,3,71.19,0,1.0,0.032,not_inspected,0,refurbish
m_5,fe4d4524-bc86-4b25-904f-f7cff63c34ca,electronics,1749.98,1.112,not_as_described,3,23.7,0,1.03,0.204,damaged,0,refurbish
m_7,b712e4e1-f8d4-4f45-b3f9-b46c914745ea,electronics,231.09,1.441,not_as_described,5,65.45,0,1.84,0.109,not_inspected,0,refurbish
m_15,8c908248-98ea-484b-ac23-50afb577bc0f,clothing,49.17,1.078,late_delivery,1,62.85,0,1.74,0.021,not_inspected,0,resell
m_8,64428ec9-515a-49dc-a09b-1ff6b7fb5a43,home,357.12,0.348,not_as_described,9,25.32,0,1.65,0.003,ok,0,refurbish
m_10,af096747-dd39-45ce-bf39-861d3fbca215,book,40.01,1.217,not_as_described,4,54.77,0,0.58,0.107,ok,1,resell
m_7,9f8b852e-60df-411a-92a7-f8c719ee3da3,home,70.14,0.39,late_delivery,7,35.94,0,0.65,0.096,not_inspected,0,resell
m_12,d1c2e376-fa61-4744-8acf-3aaa1397be9d,home,110.53,1.497,changed_mind,3,29.38,0,0.93,0.021,not_inspected,0,resell
m_15,e340ffa9-720a-4ee9-bc17-bca76f684ae1,book,117.01,0.623,changed_mind,27,75.36,0,1.75,0.002,not_inspected,0,resell
m_14,4c82388e-7f02-450f-a9a3-d01f65c1fa2a,book,14.95,1.04,late_delivery,4,35.87,1,1.1,0.009,ok,0,resell
m_13,2ad87f68-6f37-4068-b601-0d4e0adcaf69,clothing,42.05,0.542,changed_mind,1,62.14,0,1.68,0.031,not_inspected,0,returnless
m_10,c5d811a6-550a-4cbf-b074-a289b1f387bc,book,20.99,0.54,defective,5,53.06,0,0.96,0.05,ok,0,recycle
m_6,7188a249-2fb7-4263-acd2-b5b4a6eeead0,accessory,60.71,0.876,late_delivery,7,42.36,1,0.95,0.043,not_inspected,0,resell
m_15,d3f38f00-98ce-4738-9e63-d50d753ab135,home,17.78,0.557,changed_mind,5,104.46,0,1.84,0.147,not_inspected,0,returnless
m_16,9b11bdd9-61a0-4d5f-b5a6-1055bf2cbcb5,home,58.37,1.478,changed_mind,1,59.34,0,1.67,0.085,not_inspected,0,resell
m_16,0aef35e4-772e-4a7e-8a5c-de5c9c82d323,electronics,172.51,0.664,size_issue,1,42.13,1,1.73,0.173,not_inspected,0,refurbish
m_1,6daf6a7f-ab02-4ce8-9fb6-28eb91d5a8c0,clothing,118.11,0.958,not_as_described,3,30.87,0,0.68,0.019,damaged,0,recycle
m_12,961bcbb9-17a9-4853-886e-fed402c303bf,electronics,200.83,1.089,late_delivery,15,66.96,0,1.54,0.081,ok,0,resell
m_13,864efabe-bbf8-4635-b620-dab8e4aa0dd1,book,123.39,0.907,changed_mind,6,8.17,0,0.81,0.098,damaged,0,recycle
m_19,670616c2-f9be-426a-b1f1-9e8f202caa51,home,79.32,0.604,changed_mind,0,59.9,0,1.73,0.064,not_inspected,0,recycle
